"";"initialIndex";"finalIndex";"cv";"shapiro";"ad";"normality";"bestDistFit";"runs";"IQR"
"135";"2601";"3164";"0,764783905846002";"1,09918707284825e-09";"4,46699095886205e-12";"FALSE";"weibull";"6,0618538886013e-80";"17,6425573825836"
"136";"2603";"3165";"0,766937419827465";"8,68473756447331e-10";"2,50905537173288e-12";"FALSE";"weibull";"1,0094588576039e-79";"17,5434608459473"
"137";"2605";"3166";"0,769886418538833";"6,13868396721122e-10";"1,0004473804761e-12";"FALSE";"weibull";"1,78089316792619e-79";"17,6399567127228"
"138";"2607";"3167";"0,772052917445621";"4,65329704716662e-10";"4,39988305037419e-13";"FALSE";"weibull";"3,16038833570549e-79";"17,6568951606751"
"139";"2609";"3168";"0,773409668401028";"4,27781190711303e-10";"4,13700327785762e-13";"FALSE";"weibull";"1,33851891918625e-75";"17,5667768716812"
"140";"2611";"3169";"0,77344933656608";"4,49787510948662e-10";"4,80381952631908e-13";"FALSE";"weibull";"1,92656752148846e-77";"17,5884253978729"
"141";"2613";"3170";"0,773333529552678";"4,87426465792916e-10";"6,01192085388896e-13";"FALSE";"weibull";"1,23038576768022e-78";"17,6100739240646"
"142";"2615";"3171";"0,773126222374849";"5,33424105959563e-10";"7,71151947474574e-13";"FALSE";"weibull";"1,83016063791116e-78";"17,6317224502563"
"143";"2617";"3172";"0,771191132887027";"7,30052101846175e-10";"1,88932733651395e-12";"FALSE";"weibull";"2,73555766736558e-78";"17,6312757730484"
"144";"2619";"3173";"0,772406104393228";"6,40181380746727e-10";"1,21935656877495e-12";"FALSE";"weibull";"2,13925783342728e-77";"17,6443088054657"
"145";"2621";"3174";"0,773525119621448";"5,66658189430243e-10";"7,99416392165343e-13";"FALSE";"weibull";"3,3749739538071e-77";"17,657341837883"
"146";"2623";"3175";"0,773369420400118";"6,06354669716036e-10";"9,47290909092061e-13";"FALSE";"weibull";"5,32654578274177e-77";"17,6703748703003"
"147";"2625";"3176";"0,77212531475518";"7,55660078317919e-10";"1,76606104754809e-12";"FALSE";"weibull";"8,83828131369e-77";"17,690819978714"
"148";"2627";"3177";"0,773229471520418";"6,71202188301589e-10";"1,17483380634826e-12";"FALSE";"weibull";"1,39448818642672e-76";"17,7112650871277"
"149";"2629";"3178";"0,772183583507595";"8,29576795630158e-10";"2,16930324872884e-12";"FALSE";"weibull";"1,07738475341485e-75";"17,7317101955414"
"150";"2631";"3179";"0,771571015407888";"9,6385697788063e-10";"3,3764008712268e-12";"FALSE";"weibull";"8,67303289182874e-75";"17,7521553039551"
"151";"5804";"6401";"0,373581452910682";"1,31414693371572e-10";"8,16932123714836e-05";"FALSE";"gamma";"8,85439596120221e-25";"14,8661003112793"
"152";"5806";"6402";"0,371769174594454";"1,31865978453661e-10";"7,2983632380704e-05";"FALSE";"gamma";"1,57610674938411e-23";"14,7659549713135"
"153";"5808";"6403";"0,369708113259496";"1,20547789402698e-10";"5,74309066101673e-05";"FALSE";"gamma";"2,1378316514414e-23";"14,7370429039001"
"154";"5810";"6404";"0,368980580749246";"1,20707104670226e-10";"3,24472176556096e-05";"FALSE";"gamma";"3,51593705727217e-22";"14,6834917068481"
"155";"5812";"6405";"0,366783798248081";"1,02228930152512e-10";"2,24584917674241e-05";"FALSE";"gamma";"1,05388320009541e-21";"14,5368871688843"
"156";"5814";"6406";"0,364151394325615";"6,37952968657886e-11";"1,45779832243487e-05";"FALSE";"gamma";"1,48417670514027e-22";"14,595567703247"
"157";"5816";"6407";"0,36217735328387";"5,89987437470022e-11";"1,10055677202466e-05";"FALSE";"gamma";"4,11355177832634e-23";"14,5699987411499"
"158";"5818";"6408";"0,360394111144973";"5,37690579705464e-11";"8,77503152196185e-06";"FALSE";"gamma";"6,76449568102056e-22";"14,538667678833"
"159";"5820";"6409";"0,360137512714548";"4,08472966651597e-11";"3,02545269816351e-06";"FALSE";"gamma";"2,43881871149523e-21";"14,621298789978"
