"","initialIndex","finalIndex","shapiro","ad","normality","trend","outliers","snht","grubbs","pettitt","lanzante","buishandU","buishandRange"
"31","958","1207","9.25239937560104e-14","4.46232247339026e-15","FALSE","decrease","TRUE","1","1.96472604852005e-09","1.57268702604857","0.487631028134789","NaN","NaN"
"32","960","1208","1.09166508464554e-13","6.89614147949663e-15","FALSE","decrease","TRUE","0.999666666666667","2.16512674455771e-09","1.54272690186216","0.470284790951986","NaN","NaN"
"33","962","1209","1.35220358635361e-13","1.30014058846119e-14","FALSE","decrease","TRUE","1","2.40089548242395e-09","1.41720726342546","0.404992303558347","NaN","NaN"
"34","964","1210","1.51328342227592e-13","1.60005359452185e-14","FALSE","decrease","TRUE","1","2.56902765727318e-09","1.61673440234577","0.51242943128054","NaN","NaN"
"35","966","1211","1.82019450382197e-13","2.68601108773698e-14","FALSE","decrease","TRUE","0.988","2.80692469267763e-09","1.62012489435066","0.513914630382265","NaN","NaN"
"36","968","1212","3.69016585914828e-13","1.0092125854385e-13","FALSE","decrease","TRUE","0.787","4.01839361785505e-09","1.42689527510944","0.400821188628167","NaN","NaN"
"37","970","1213","2.23459805392431e-13","1.68653372885909e-13","FALSE","decrease","TRUE","0.991333333333333","2.10893003060875e-09","1.53003942500595","0.460082923810722","NaN","NaN"
"38","972","1214","2.33031940694694e-13","1.74564308308868e-13","FALSE","decrease","TRUE","0.987666666666667","2.27671637098581e-09","1.42786268143913","0.406358589124314","NaN","NaN"
"39","974","1215","3.62093954636997e-13","2.8096832045301e-13","FALSE","decrease","TRUE","0.867666666666667","2.91007684616318e-09","1.27159798916244","0.334621103719549","NaN","NaN"
"40","976","1216","4.75814502732246e-13","6.05546104279417e-13","FALSE","decrease","TRUE","0.803","3.24993365552473e-09","1.24637693084881","0.322980798057556","NaN","NaN"
"41","978","1217","4.46539133523585e-13","3.61590938498762e-13","FALSE","decrease","TRUE","0.980666666666667","3.28362337320698e-09","1.28882036267899","0.339486424182748","NaN","NaN"
"42","980","1218","4.70811973519131e-13","3.46362708760684e-13","FALSE","decrease","TRUE","0.979666666666667","3.42306027967254e-09","1.43002130813165","0.402689172359437","NaN","NaN"
