"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"correlation";"cortext";"kendall";"spearman";"pearson"
"4";"7727";"8321";"1,49504905098881e-07";"0,000103714507910551";"FALSE";"FALSE";"NoCorrelated";"0,143377755142461";"0,208995430590377";"NaN"
"5";"7729";"8322";"1,55751540953784e-07";"0,000102814842946868";"FALSE";"FALSE";"NoCorrelated";"0,144122506685744";"0,210171692980938";"NaN"
"6";"7731";"8323";"1,72577717695075e-07";"0,000119282516341837";"FALSE";"FALSE";"NoCorrelated";"0,142484389954879";"0,207838491565304";"NaN"
"7";"7733";"8324";"1,98543046549774e-07";"0,00015460585656754";"FALSE";"FALSE";"NoCorrelated";"0,140702885626743";"0,205305726455605";"NaN"
"8";"7735";"8325";"2,14013972868717e-07";"0,00016668578529614";"FALSE";"FALSE";"NoCorrelated";"0,142688347816112";"0,208135256051027";"NaN"
"9";"7737";"8326";"2,29353742127736e-07";"0,00017855606462813";"FALSE";"FALSE";"NoCorrelated";"0,144496561250036";"0,21057770385894";"NaN"
"10";"7739";"8327";"2,46327362552579e-07";"0,000191915912691168";"FALSE";"FALSE";"NoCorrelated";"0,148655047757643";"0,216657632521513";"NaN"
"11";"7741";"8328";"2,89654865546511e-07";"0,000258067547975424";"FALSE";"FALSE";"NoCorrelated";"0,148269188424944";"0,216252168429694";"NaN"
"12";"7743";"8329";"2,84528163353687e-07";"0,00022614147660594";"FALSE";"FALSE";"NoCorrelated";"0,149315952578914";"0,217959909862393";"NaN"
"13";"7745";"8330";"3,08309028769141e-07";"0,000248623981593794";"FALSE";"FALSE";"NoCorrelated";"0,148799626615326";"0,217572177673578";"NaN"
"14";"7747";"8331";"3,40870281799581e-07";"0,000288309074700172";"FALSE";"FALSE";"NoCorrelated";"0,148085704250088";"0,216562371504164";"NaN"
"15";"7749";"8332";"3,54388807276928e-07";"0,00029386590879079";"FALSE";"FALSE";"NoCorrelated";"0,150132756878686";"0,219311833165542";"NaN"
"16";"7751";"8333";"3,96458376352287e-07";"0,000352354421671708";"FALSE";"FALSE";"NoCorrelated";"0,149711469882643";"0,218776032690094";"NaN"
"17";"7753";"8334";"3,84951821681542e-07";"0,000305735875862887";"FALSE";"FALSE";"NoCorrelated";"0,151291469264392";"0,221192233498217";"NaN"
"18";"7755";"8335";"3,8155995047438e-07";"0,000276821762286217";"FALSE";"FALSE";"NoCorrelated";"0,151819099056324";"0,22168344292818";"NaN"
