time,hygrometer,moisture,air_humidity,tempC,tempF,error,annotation
21-08-21T23:06:08,772,25,59.00,26.90,80.42,0,None
21-08-21T23:08:08,771,25,59.00,26.80,80.24,0,None
21-08-21T23:10:08,772,25,59.00,26.80,80.24,0,None
21-08-21T23:12:08,774,25,59.00,26.80,80.24,0,None
21-08-21T23:14:08,775,25,60.00,27.00,80.60,0,None
21-08-21T23:16:08,776,25,61.00,27.20,80.96,0,None
21-08-21T23:18:08,773,25,61.00,27.10,80.78,0,None
21-08-21T23:20:08,774,25,61.00,27.00,80.60,0,None
21-08-21T23:22:08,767,26,61.00,27.20,80.96,0,None
21-08-21T23:24:08,772,25,63.00,27.30,81.14,0,None
21-08-21T23:26:08,773,25,62.00,27.00,80.60,0,None
21-08-21T23:28:08,774,25,63.00,26.90,80.42,0,None
21-08-21T23:30:08,774,25,63.00,27.20,80.96,0,None
21-08-21T23:32:08,776,25,64.00,27.20,80.96,0,None
21-08-21T23:34:08,775,25,63.00,26.90,80.42,0,None
21-08-21T23:36:08,774,25,64.00,27.00,80.60,0,None
21-08-21T23:38:08,776,25,64.00,27.20,80.96,0,None
21-08-21T23:40:08,775,25,64.00,27.20,80.96,0,None
21-08-21T23:42:08,776,25,64.00,27.00,80.60,0,None
21-08-21T23:44:08,773,25,64.00,27.10,80.78,0,None
21-08-21T23:46:08,775,25,64.00,27.30,81.14,0,None
21-08-21T23:48:08,777,25,64.00,27.20,80.96,0,None
21-08-21T23:50:09,775,25,63.00,27.00,80.60,0,None
21-08-21T23:52:09,776,25,64.00,27.00,80.60,0,None
21-08-21T23:54:09,776,25,64.00,27.30,81.14,0,None
21-08-21T23:56:09,777,25,64.00,27.20,80.96,0,None
21-08-21T23:58:09,777,25,64.00,26.90,80.42,0,None
21-08-22T00:00:09,776,25,64.00,27.10,80.78,0,None
21-08-22T00:02:09,777,25,65.00,27.30,81.14,0,None
21-08-22T00:04:09,777,25,64.00,27.10,80.78,0,None
21-08-22T00:06:09,776,25,64.00,27.00,80.60,0,None
21-08-22T00:08:09,776,25,65.00,27.20,80.96,0,None
21-08-22T00:10:09,777,25,66.00,27.30,81.14,0,None
21-08-22T00:12:09,777,25,64.00,27.10,80.78,0,None
21-08-22T00:14:09,775,25,64.00,27.00,80.60,0,None
21-08-22T00:16:09,777,25,64.00,27.20,80.96,0,None
21-08-22T00:18:09,778,24,65.00,27.40,81.32,0,None
21-08-22T00:20:09,778,24,64.00,27.30,81.14,0,None
21-08-22T00:22:09,778,24,64.00,27.10,80.78,0,None
21-08-22T00:24:09,778,24,64.00,27.20,80.96,0,None
21-08-22T00:26:09,777,25,65.00,27.40,81.32,0,None
21-08-22T00:28:09,778,24,64.00,27.30,81.14,0,None
21-08-22T00:30:09,778,24,64.00,27.20,80.96,0,None
21-08-22T00:32:09,777,25,64.00,27.20,80.96,0,None
21-08-22T00:34:09,778,24,64.00,27.40,81.32,0,None
21-08-22T00:36:09,779,24,64.00,27.30,81.14,0,None
21-08-22T00:38:09,779,24,64.00,27.10,80.78,0,None
21-08-22T00:40:09,780,24,64.00,27.10,80.78,0,None
21-08-22T00:42:09,778,24,64.00,27.30,81.14,0,None
21-08-22T00:44:09,779,24,65.00,27.40,81.32,0,None
21-08-22T00:46:09,780,24,64.00,27.20,80.96,0,None
21-08-22T00:48:09,779,24,64.00,27.10,80.78,0,None
21-08-22T00:50:09,779,24,64.00,27.30,81.14,0,None
21-08-22T00:52:09,777,25,65.00,27.40,81.32,0,None
21-08-22T00:54:09,778,24,64.00,27.20,80.96,0,None
21-08-22T00:56:09,780,24,64.00,27.30,81.14,0,None
21-08-22T00:58:09,780,24,64.00,27.40,81.32,0,None
21-08-22T01:00:09,780,24,64.00,27.40,81.32,0,None
21-08-22T01:02:09,779,24,64.00,27.30,81.14,0,None
21-08-22T01:04:10,780,24,64.00,27.30,81.14,0,None
21-08-22T01:06:10,780,24,65.00,27.50,81.50,0,None
21-08-22T01:08:10,781,24,64.00,27.30,81.14,0,None
21-08-22T01:10:10,781,24,64.00,27.10,80.78,0,None
21-08-22T01:12:10,781,24,64.00,27.20,80.96,0,None
21-08-22T01:14:10,781,24,64.00,27.40,81.32,0,None
21-08-22T01:16:10,781,24,64.00,27.30,81.14,0,None
21-08-22T01:18:10,782,24,64.00,27.10,80.78,0,None
21-08-22T01:20:10,780,24,64.00,27.30,81.14,0,None
21-08-22T01:22:10,783,24,65.00,27.40,81.32,0,None
21-08-22T01:24:10,782,24,64.00,27.20,80.96,0,None
21-08-22T01:26:10,782,24,64.00,27.10,80.78,0,None
21-08-22T01:28:10,782,24,64.00,27.30,81.14,0,None
21-08-22T01:30:10,784,24,65.00,27.40,81.32,0,None
21-08-22T01:32:10,783,24,64.00,27.20,80.96,0,None
21-08-22T01:34:10,783,24,64.00,27.20,80.96,0,None
21-08-22T01:36:10,783,24,64.00,27.40,81.32,0,None
21-08-22T01:38:10,784,24,64.00,27.30,81.14,0,None
21-08-22T01:40:10,784,24,64.00,27.10,80.78,0,None
21-08-22T01:42:10,785,24,64.00,27.20,80.96,0,None
21-08-22T01:44:10,784,24,65.00,27.40,81.32,0,None
21-08-22T01:46:10,787,24,64.00,27.30,81.14,0,None
21-08-22T01:48:10,785,24,64.00,27.20,80.96,0,None
21-08-22T01:50:10,785,24,64.00,27.30,81.14,0,None
21-08-22T01:52:10,785,24,65.00,27.40,81.32,0,None
21-08-22T01:54:10,786,24,64.00,27.20,80.96,0,None
21-08-22T01:56:10,784,24,64.00,27.20,80.96,0,None
21-08-22T01:58:10,786,24,64.00,27.30,81.14,0,None
21-08-22T02:00:10,786,24,65.00,27.30,81.14,0,None
21-08-22T02:02:10,788,23,64.00,27.10,80.78,0,None
21-08-22T02:04:10,787,24,64.00,27.20,80.96,0,None
21-08-22T02:06:10,787,24,65.00,27.40,81.32,0,None
21-08-22T02:08:10,788,23,64.00,27.30,81.14,0,None
21-08-22T02:10:10,787,24,64.00,27.20,80.96,0,None
21-08-22T02:12:10,787,24,64.00,27.30,81.14,0,None
21-08-22T02:14:10,789,23,65.00,27.40,81.32,0,None
21-08-22T02:16:10,791,23,64.00,27.30,81.14,0,None
21-08-22T02:18:10,790,23,64.00,27.00,80.60,0,None
21-08-22T02:20:11,790,23,64.00,27.20,80.96,0,None
21-08-22T02:22:11,791,23,64.00,27.40,81.32,0,None
21-08-22T02:24:11,790,23,64.00,27.30,81.14,0,None
21-08-22T02:26:11,790,23,64.00,27.20,80.96,0,None
21-08-22T02:28:11,788,23,64.00,27.30,81.14,0,None
21-08-22T02:30:11,791,23,65.00,27.40,81.32,0,None
21-08-22T02:32:11,792,23,64.00,27.30,81.14,0,None
21-08-22T02:34:11,791,23,64.00,27.20,80.96,0,None
21-08-22T02:36:11,792,23,64.00,27.30,81.14,0,None
21-08-22T02:38:11,793,23,65.00,27.40,81.32,0,None
21-08-22T02:40:11,792,23,64.00,27.20,80.96,0,None
21-08-22T02:42:11,791,23,64.00,27.10,80.78,0,None
21-08-22T02:44:11,793,23,64.00,27.30,81.14,0,None
21-08-22T02:46:11,794,23,65.00,27.30,81.14,0,None
21-08-22T02:48:11,794,23,64.00,27.10,80.78,0,None
21-08-22T02:50:11,794,23,64.00,27.20,80.96,0,None
21-08-22T02:52:11,795,23,65.00,27.30,81.14,0,None
21-08-22T02:54:11,795,23,64.00,27.30,81.14,0,None
21-08-22T02:56:11,796,23,64.00,27.00,80.60,0,None
21-08-22T02:58:11,795,23,64.00,27.20,80.96,0,None
21-08-22T03:00:11,797,23,65.00,27.40,81.32,0,None
21-08-22T03:02:11,796,23,64.00,27.20,80.96,0,None
21-08-22T03:04:11,796,23,64.00,27.00,80.60,0,None
21-08-22T03:06:11,797,23,64.00,27.20,80.96,0,None
21-08-22T03:08:11,799,22,65.00,27.30,81.14,0,None
21-08-22T03:10:11,799,22,64.00,27.10,80.78,0,None
21-08-22T03:12:11,800,22,64.00,26.90,80.42,0,None
21-08-22T03:14:11,799,22,64.00,27.10,80.78,0,None
21-08-22T03:16:11,800,22,65.00,27.30,81.14,0,None
21-08-22T03:18:11,801,22,64.00,27.10,80.78,0,None
21-08-22T03:20:11,800,22,64.00,27.00,80.60,0,None
21-08-22T03:22:11,801,22,64.00,27.20,80.96,0,None
21-08-22T03:24:11,800,22,65.00,27.30,81.14,0,None
21-08-22T03:26:11,800,22,64.00,27.00,80.60,0,None
21-08-22T03:28:11,801,22,64.00,27.00,80.60,0,None
21-08-22T03:30:11,801,22,64.00,27.20,80.96,0,None
21-08-22T03:32:11,802,22,65.00,27.20,80.96,0,None
21-08-22T03:34:12,803,22,64.00,27.00,80.60,0,None
21-08-22T03:36:12,802,22,64.00,27.00,80.60,0,None
21-08-22T03:38:12,802,22,64.00,27.30,81.14,0,None
21-08-22T03:40:12,804,22,65.00,27.20,80.96,0,None
21-08-22T03:42:12,804,22,64.00,27.00,80.60,0,None
21-08-22T03:44:12,803,22,64.00,27.10,80.78,0,None
21-08-22T03:46:12,804,22,65.00,27.30,81.14,0,None
21-08-22T03:48:12,803,22,64.00,27.20,80.96,0,None
21-08-22T03:50:12,805,22,64.00,27.00,80.60,0,None
21-08-22T03:52:12,805,22,65.00,27.20,80.96,0,None
21-08-22T03:54:12,804,22,66.00,27.30,81.14,0,None
21-08-22T03:56:12,806,22,64.00,27.00,80.60,0,None
21-08-22T03:58:12,806,22,65.00,27.00,80.60,0,None
21-08-22T04:00:12,806,22,65.00,27.20,80.96,0,None
21-08-22T04:02:12,807,22,65.00,27.30,81.14,0,None
21-08-22T04:04:12,808,22,64.00,27.00,80.60,0,None
21-08-22T04:06:12,809,21,63.00,26.90,80.42,0,None
21-08-22T04:08:12,808,22,63.00,26.90,80.42,0,None
21-08-22T04:10:12,810,21,62.00,26.80,80.24,0,None
21-08-22T04:12:12,811,21,62.00,26.80,80.24,0,None
21-08-22T04:14:12,811,21,62.00,26.80,80.24,0,None
21-08-22T04:16:12,812,21,62.00,26.70,80.06,0,None
21-08-22T04:18:12,813,21,62.00,26.80,80.24,0,None
21-08-22T04:20:12,810,21,62.00,26.70,80.06,0,None
21-08-22T04:22:12,813,21,62.00,26.60,79.88,0,None
21-08-22T04:24:12,814,21,62.00,26.50,79.70,0,None
21-08-22T04:26:12,813,21,62.00,26.50,79.70,0,None
21-08-22T04:28:12,815,21,62.00,26.50,79.70,0,None
21-08-22T04:30:12,813,21,62.00,26.50,79.70,0,None
21-08-22T04:32:12,816,21,61.00,26.40,79.52,0,None
21-08-22T04:34:12,817,21,61.00,26.40,79.52,0,None
21-08-22T04:36:12,817,21,62.00,26.50,79.70,0,None
21-08-22T04:38:12,818,21,62.00,26.70,80.06,0,None
21-08-22T04:40:12,817,21,61.00,26.50,79.70,0,None
21-08-22T04:42:12,818,21,62.00,26.60,79.88,0,None
21-08-22T04:44:12,819,20,62.00,26.80,80.24,0,None
21-08-22T04:46:12,819,20,61.00,26.50,79.70,0,None
21-08-22T04:48:12,820,20,61.00,26.50,79.70,0,None
21-08-22T04:50:13,820,20,61.00,26.40,79.52,0,None
21-08-22T04:52:13,820,20,61.00,26.30,79.34,0,None
21-08-22T04:54:13,820,20,62.00,26.50,79.70,0,None
21-08-22T04:56:13,820,20,61.00,26.70,80.06,0,None
21-08-22T04:58:13,822,20,61.00,26.60,79.88,0,None
21-08-22T05:00:13,822,20,61.00,26.50,79.70,0,None
21-08-22T05:02:13,822,20,61.00,26.40,79.52,0,None
21-08-22T05:04:13,822,20,61.00,26.30,79.34,0,None
21-08-22T05:06:13,822,20,62.00,26.60,79.88,0,None
21-08-22T05:08:13,823,20,62.00,26.80,80.24,0,None
21-08-22T05:10:13,823,20,61.00,26.70,80.06,0,None
21-08-22T05:12:13,823,20,61.00,26.50,79.70,0,None
21-08-22T05:14:13,823,20,61.00,26.30,79.34,0,None
21-08-22T05:16:13,820,20,61.00,26.20,79.16,0,None
21-08-22T05:18:13,815,21,62.00,26.20,79.16,0,None
21-08-22T05:20:13,813,21,62.00,26.50,79.70,0,None
21-08-22T05:22:13,810,21,62.00,26.80,80.24,0,None
21-08-22T05:24:13,809,21,62.00,26.60,79.88,0,None
21-08-22T05:26:13,808,22,61.00,26.40,79.52,0,None
21-08-22T05:28:13,808,22,61.00,26.30,79.34,0,None
21-08-22T05:30:13,807,22,61.00,26.20,79.16,0,None
21-08-22T05:32:13,807,22,61.00,26.10,78.98,0,None
21-08-22T05:34:13,807,22,62.00,26.30,79.34,0,None
21-08-22T05:36:13,806,22,62.00,26.50,79.70,0,None
21-08-22T05:38:13,807,22,62.00,26.70,80.06,0,None
21-08-22T05:40:13,806,22,61.00,26.50,79.70,0,None
21-08-22T05:42:13,808,22,61.00,26.20,79.16,0,None
21-08-22T05:44:13,808,22,61.00,26.10,78.98,0,None
21-08-22T05:46:13,806,22,62.00,26.40,79.52,0,None
21-08-22T05:48:13,808,22,62.00,26.60,79.88,0,None
21-08-22T05:50:13,807,22,62.00,26.60,79.88,0,None
21-08-22T05:52:13,808,22,61.00,26.40,79.52,0,None
21-08-22T05:54:13,808,22,61.00,26.20,79.16,0,None
21-08-22T05:56:13,808,22,61.00,26.20,79.16,0,None
21-08-22T05:58:13,807,22,62.00,26.50,79.70,0,None
21-08-22T06:00:13,807,22,62.00,26.70,80.06,0,None
21-08-22T06:02:13,809,21,61.00,26.50,79.70,0,None
21-08-22T06:04:14,811,21,61.00,26.30,79.34,0,None
21-08-22T06:06:14,809,21,60.00,26.20,79.16,0,None
21-08-22T06:08:14,810,21,61.00,26.40,79.52,0,None
21-08-22T06:10:14,811,21,61.00,26.60,79.88,0,None
21-08-22T06:12:14,811,21,61.00,26.70,80.06,0,None
21-08-22T06:14:14,812,21,61.00,26.40,79.52,0,None
21-08-22T06:16:14,813,21,61.00,26.20,79.16,0,None
21-08-22T06:18:14,813,21,62.00,26.30,79.34,0,None
21-08-22T06:20:14,813,21,62.00,26.60,79.88,0,None
21-08-22T06:22:14,815,21,62.00,26.70,80.06,0,None
21-08-22T06:24:14,815,21,61.00,26.50,79.70,0,None
21-08-22T06:26:14,816,21,61.00,26.20,79.16,0,None
21-08-22T06:28:14,816,21,61.00,26.10,78.98,0,None
21-08-22T06:30:14,814,21,61.00,26.40,79.52,0,None
21-08-22T06:32:14,816,21,62.00,26.60,79.88,0,None
21-08-22T06:34:14,818,21,61.00,26.50,79.70,0,None
21-08-22T06:36:14,818,21,61.00,26.30,79.34,0,None
21-08-22T06:38:14,818,21,61.00,26.20,79.16,0,None
21-08-22T06:40:14,819,20,62.00,26.40,79.52,0,None
21-08-22T06:42:14,819,20,62.00,26.60,79.88,0,None
21-08-22T06:44:14,819,20,61.00,26.50,79.70,0,None
21-08-22T06:46:14,819,20,61.00,26.30,79.34,0,None
21-08-22T06:48:14,819,20,62.00,26.50,79.70,0,None
21-08-22T06:50:14,820,20,62.00,26.70,80.06,0,None
21-08-22T06:52:14,821,20,61.00,26.50,79.70,0,None
21-08-22T06:54:14,821,20,60.00,26.20,79.16,0,None
21-08-22T06:56:14,820,20,61.00,26.30,79.34,0,None
21-08-22T06:58:14,821,20,61.00,26.50,79.70,0,None
21-08-22T07:00:14,821,20,61.00,26.60,79.88,0,None
21-08-22T07:02:14,820,20,60.00,26.40,79.52,0,None
21-08-22T07:04:14,822,20,60.00,26.50,79.70,0,None
21-08-22T07:06:14,822,20,60.00,26.70,80.06,0,None
21-08-22T07:08:14,822,20,60.00,26.70,80.06,0,None
21-08-22T07:10:14,824,20,59.00,26.40,79.52,0,None
21-08-22T07:12:14,822,20,59.00,26.20,79.16,0,None
21-08-22T07:14:14,824,20,60.00,26.40,79.52,0,None
21-08-22T07:16:14,824,20,60.00,26.60,79.88,0,None
21-08-22T07:18:14,824,20,59.00,26.50,79.70,0,None
21-08-22T07:20:15,825,20,59.00,26.30,79.34,0,None
21-08-22T07:22:15,826,20,59.00,26.20,79.16,0,None
21-08-22T07:24:15,826,20,59.00,26.30,79.34,0,None
21-08-22T07:26:15,826,20,60.00,26.60,79.88,0,None
21-08-22T07:28:15,827,20,59.00,26.50,79.70,0,None
21-08-22T07:30:15,827,20,59.00,26.30,79.34,0,None
21-08-22T07:32:15,827,20,59.00,26.30,79.34,0,None
21-08-22T07:34:15,827,20,59.00,26.50,79.70,0,None
21-08-22T07:36:15,827,20,60.00,26.60,79.88,0,None
21-08-22T07:38:15,828,20,59.00,26.40,79.52,0,None
21-08-22T07:40:15,828,20,59.00,26.20,79.16,0,None
21-08-22T07:42:15,828,20,59.00,26.30,79.34,0,None
21-08-22T07:44:15,830,19,59.00,26.50,79.70,0,None
21-08-22T07:46:15,829,19,59.00,26.60,79.88,0,None
21-08-22T07:48:15,830,19,59.00,26.30,79.34,0,None
21-08-22T07:50:15,829,19,58.00,26.30,79.34,0,None
21-08-22T07:52:15,830,19,59.00,26.30,79.34,0,None
21-08-22T07:54:15,830,19,59.00,26.50,79.70,0,None
21-08-22T07:56:15,831,19,59.00,26.60,79.88,0,None
21-08-22T07:58:15,832,19,59.00,26.30,79.34,0,None
21-08-22T08:00:15,832,19,59.00,26.20,79.16,0,None
21-08-22T08:02:15,832,19,59.00,26.30,79.34,0,None
21-08-22T08:04:15,831,19,59.00,26.60,79.88,0,None
21-08-22T08:06:15,832,19,59.00,26.50,79.70,0,None
21-08-22T08:08:15,833,19,59.00,26.40,79.52,0,None
21-08-22T08:10:15,833,19,59.00,26.30,79.34,0,None
21-08-22T08:12:15,834,19,60.00,26.40,79.52,0,None
21-08-22T08:14:15,833,19,60.00,26.50,79.70,0,None
21-08-22T08:16:15,832,19,60.00,26.40,79.52,0,None
21-08-22T08:18:15,834,19,60.00,26.40,79.52,0,None
21-08-22T08:20:15,834,19,61.00,26.40,79.52,0,None
21-08-22T08:22:15,833,19,61.00,26.40,79.52,0,None
21-08-22T08:24:15,835,19,61.00,26.40,79.52,0,None
21-08-22T08:26:15,835,19,62.00,26.30,79.34,0,None
21-08-22T08:28:15,834,19,64.00,26.50,79.70,0,None
21-08-22T08:30:15,836,19,64.00,26.50,79.70,0,None
21-08-22T08:32:15,833,19,64.00,26.50,79.70,0,None
21-08-22T08:34:15,835,19,67.00,26.70,80.06,0,None
21-08-22T08:36:16,834,19,67.00,26.80,80.24,0,None
21-08-22T08:38:16,834,19,68.00,26.90,80.42,0,None
21-08-22T08:40:16,834,19,69.00,26.90,80.42,0,None
21-08-22T08:42:16,834,19,69.00,27.00,80.60,0,None
21-08-22T08:44:16,834,19,69.00,27.00,80.60,0,None
21-08-22T08:46:16,834,19,70.00,27.00,80.60,0,None
21-08-22T08:48:16,834,19,70.00,27.10,80.78,0,None
21-08-22T08:50:16,833,19,70.00,27.10,80.78,0,None
21-08-22T08:52:16,833,19,70.00,27.20,80.96,0,None
21-08-22T08:54:16,833,19,71.00,27.20,80.96,0,None
21-08-22T08:56:16,834,19,72.00,27.30,81.14,0,None
21-08-22T08:58:16,834,19,72.00,27.30,81.14,0,None
21-08-22T09:00:16,834,19,73.00,27.30,81.14,0,None
21-08-22T09:02:16,834,19,73.00,27.40,81.32,0,None
21-08-22T09:04:16,832,19,73.00,27.40,81.32,0,None
21-08-22T09:06:16,831,19,73.00,27.30,81.14,0,None
21-08-22T09:08:16,834,19,73.00,27.40,81.32,0,None
21-08-22T09:10:16,833,19,73.00,27.50,81.50,0,None
21-08-22T09:12:16,834,19,73.00,27.50,81.50,0,None
21-08-22T09:14:16,833,19,73.00,27.50,81.50,0,None
21-08-22T09:16:16,834,19,73.00,27.50,81.50,0,None
21-08-22T09:18:16,834,19,73.00,27.50,81.50,0,None
21-08-22T09:20:16,834,19,73.00,27.50,81.50,0,None
21-08-22T09:22:16,834,19,73.00,27.60,81.68,0,None
21-08-22T09:24:16,832,19,73.00,27.60,81.68,0,None
21-08-22T09:26:16,834,19,73.00,27.70,81.86,0,None
21-08-22T09:28:16,833,19,74.00,27.70,81.86,0,None
21-08-22T09:30:16,833,19,73.00,27.70,81.86,0,None
21-08-22T09:32:16,833,19,74.00,27.70,81.86,0,None
21-08-22T09:34:16,832,19,74.00,27.70,81.86,0,None
21-08-22T09:36:16,833,19,74.00,27.70,81.86,0,None
21-08-22T09:38:16,832,19,74.00,27.70,81.86,0,None
21-08-22T09:40:16,833,19,74.00,27.80,82.04,0,None
21-08-22T09:42:16,832,19,73.00,27.80,82.04,0,None
21-08-22T09:44:16,832,19,73.00,27.90,82.22,0,None
21-08-22T09:46:16,832,19,72.00,28.00,82.40,0,None
21-08-22T09:48:16,832,19,73.00,27.90,82.22,0,None
21-08-22T09:50:17,832,19,74.00,27.90,82.22,0,None
21-08-22T09:52:17,832,19,72.00,28.00,82.40,0,None
21-08-22T09:54:17,832,19,72.00,28.00,82.40,0,None
21-08-22T09:56:17,832,19,73.00,27.90,82.22,0,None
21-08-22T09:58:17,833,19,73.00,27.90,82.22,0,None
21-08-22T10:00:17,833,19,73.00,27.90,82.22,0,None
21-08-22T10:02:17,832,19,72.00,28.00,82.40,0,None
21-08-22T10:04:17,833,19,72.00,28.00,82.40,0,None
21-08-22T10:06:17,833,19,72.00,28.00,82.40,0,None
21-08-22T10:08:17,831,19,72.00,28.00,82.40,0,None
21-08-22T10:10:17,834,19,72.00,28.10,82.58,0,None
21-08-22T10:12:17,834,19,72.00,28.10,82.58,0,None
21-08-22T10:14:17,832,19,72.00,28.20,82.76,0,None
21-08-22T10:16:17,833,19,72.00,28.20,82.76,0,None
21-08-22T10:18:17,834,19,72.00,28.20,82.76,0,None
21-08-22T10:20:17,835,19,73.00,28.10,82.58,0,None
21-08-22T10:22:17,836,19,74.00,27.80,82.04,0,None
21-08-22T10:24:17,837,19,72.00,27.30,81.14,0,None
21-08-22T10:26:17,839,18,70.00,26.80,80.24,0,None
21-08-22T10:28:17,839,18,68.00,26.50,79.70,0,None
21-08-22T10:30:17,841,18,66.00,26.30,79.34,0,None
21-08-22T10:32:17,842,18,64.00,26.20,79.16,0,None
21-08-22T10:34:17,842,18,64.00,26.20,79.16,0,None
21-08-22T10:36:17,843,18,64.00,26.20,79.16,0,None
21-08-22T10:38:17,844,18,64.00,26.30,79.34,0,None
21-08-22T10:40:17,844,18,64.00,26.30,79.34,0,None
21-08-22T10:42:17,846,18,64.00,26.30,79.34,0,None
21-08-22T10:44:17,845,18,64.00,26.30,79.34,0,None
21-08-22T10:46:17,846,18,64.00,26.20,79.16,0,None
21-08-22T10:48:17,847,18,64.00,26.20,79.16,0,None
21-08-22T10:50:17,847,18,64.00,26.20,79.16,0,None
21-08-22T10:52:17,847,18,64.00,26.20,79.16,0,None
21-08-22T10:54:17,848,18,63.00,26.10,78.98,0,None
21-08-22T10:56:17,849,18,63.00,26.10,78.98,0,None
21-08-22T10:58:17,847,18,63.00,26.10,78.98,0,None
21-08-22T11:00:17,850,17,63.00,26.10,78.98,0,None
21-08-22T11:02:17,851,17,63.00,26.00,78.80,0,None
21-08-22T11:04:17,850,17,63.00,26.00,78.80,0,None
21-08-22T11:06:18,852,17,63.00,26.00,78.80,0,None
21-08-22T11:08:18,852,17,63.00,26.00,78.80,0,None
21-08-22T11:10:18,852,17,63.00,26.00,78.80,0,None
21-08-22T11:12:18,853,17,63.00,25.90,78.62,0,None
21-08-22T11:14:18,855,17,63.00,25.90,78.62,0,None
21-08-22T11:16:18,856,17,63.00,25.90,78.62,0,None
21-08-22T11:18:18,855,17,63.00,25.80,78.44,0,None
21-08-22T11:20:18,857,17,63.00,25.80,78.44,0,None
21-08-22T11:22:18,857,17,63.00,25.80,78.44,0,None
21-08-22T11:24:18,858,17,63.00,25.70,78.26,0,None
21-08-22T11:26:18,859,17,63.00,25.70,78.26,0,None
21-08-22T11:28:18,858,17,63.00,25.60,78.08,0,None
21-08-22T11:30:18,859,17,63.00,25.60,78.08,0,None
21-08-22T11:32:18,860,16,63.00,25.60,78.08,0,None
21-08-22T11:34:18,860,16,62.00,25.60,78.08,0,None
21-08-22T11:36:18,861,16,62.00,25.60,78.08,0,None
21-08-22T11:38:18,860,16,62.00,25.60,78.08,0,None
21-08-22T11:40:18,860,16,63.00,25.80,78.44,0,None
21-08-22T11:42:18,860,16,63.00,26.20,79.16,0,None
21-08-22T11:44:18,861,16,62.00,26.30,79.34,0,None
21-08-22T11:46:18,862,16,62.00,26.00,78.80,0,None
21-08-22T11:48:18,863,16,62.00,25.80,78.44,0,None
21-08-22T11:50:18,862,16,62.00,25.70,78.26,0,None
21-08-22T11:52:18,864,16,62.00,25.60,78.08,0,None
21-08-22T11:54:18,863,16,62.00,25.60,78.08,0,None
21-08-22T11:56:18,864,16,63.00,25.60,78.08,0,None
21-08-22T11:58:18,865,16,62.00,25.60,78.08,0,None
21-08-22T12:00:18,864,16,63.00,25.60,78.08,0,None
21-08-22T12:02:18,865,16,63.00,25.60,78.08,0,None
21-08-22T12:04:18,866,16,63.00,25.50,77.90,0,None
21-08-22T12:06:18,864,16,63.00,25.60,78.08,0,None
21-08-22T12:08:18,865,16,63.00,26.10,78.98,0,None
21-08-22T12:10:18,865,16,63.00,26.10,78.98,0,None
21-08-22T12:12:18,866,16,62.00,25.90,78.62,0,None
21-08-22T12:14:18,866,16,63.00,25.80,78.44,0,None
21-08-22T12:16:18,867,16,63.00,25.80,78.44,0,None
21-08-22T12:18:18,867,16,64.00,25.80,78.44,0,None
21-08-22T12:20:19,865,16,64.00,25.90,78.62,0,None
21-08-22T12:22:19,866,16,66.00,25.90,78.62,0,None
21-08-22T12:24:19,867,16,67.00,26.00,78.80,0,None
21-08-22T12:26:19,867,16,68.00,26.00,78.80,0,None
21-08-22T12:28:19,867,16,69.00,26.00,78.80,0,None
21-08-22T12:30:19,867,16,69.00,26.00,78.80,0,None
21-08-22T12:32:19,867,16,69.00,25.90,78.62,0,None
21-08-22T12:34:19,868,16,69.00,25.90,78.62,0,None
21-08-22T12:36:19,868,16,68.00,25.80,78.44,0,None
21-08-22T12:38:19,869,16,68.00,25.80,78.44,0,None
21-08-22T12:40:19,869,16,68.00,25.70,78.26,0,None
21-08-22T12:42:19,869,16,67.00,25.70,78.26,0,None
21-08-22T12:44:19,867,16,67.00,25.70,78.26,0,None
21-08-22T12:46:19,866,16,67.00,25.60,78.08,0,None
21-08-22T12:48:19,867,16,67.00,25.60,78.08,0,None
21-08-22T12:50:19,867,16,67.00,25.70,78.26,0,None
21-08-22T12:52:19,867,16,67.00,26.10,78.98,0,None
21-08-22T12:54:19,867,16,66.00,25.90,78.62,0,None
21-08-22T12:56:19,868,16,66.00,25.70,78.26,0,None
21-08-22T12:58:19,868,16,67.00,25.60,78.08,0,None
21-08-22T13:00:19,869,16,67.00,25.60,78.08,0,None
21-08-22T13:02:19,869,16,67.00,25.60,78.08,0,None
21-08-22T13:04:19,870,15,67.00,25.50,77.90,0,None
21-08-22T13:06:19,870,15,67.00,25.50,77.90,0,None
21-08-22T13:08:19,869,16,68.00,25.60,78.08,0,None
21-08-22T13:10:19,869,16,68.00,25.90,78.62,0,None
21-08-22T13:12:19,870,15,67.00,25.90,78.62,0,None
21-08-22T13:14:19,870,15,66.00,25.70,78.26,0,None
21-08-22T13:16:19,871,15,66.00,25.60,78.08,0,None
21-08-22T13:18:19,870,15,67.00,25.60,78.08,0,None
21-08-22T13:20:19,870,15,67.00,25.50,77.90,0,None
21-08-22T13:22:19,870,15,68.00,25.70,78.26,0,None
21-08-22T13:24:19,870,15,68.00,26.00,78.80,0,None
21-08-22T13:26:19,871,15,67.00,25.80,78.44,0,None
21-08-22T13:28:19,871,15,67.00,25.60,78.08,0,None
21-08-22T13:30:19,872,15,67.00,25.60,78.08,0,None
21-08-22T13:32:19,871,15,68.00,25.50,77.90,0,None
21-08-22T13:34:19,871,15,68.00,25.50,77.90,0,None
21-08-22T13:36:20,871,15,69.00,25.60,78.08,0,None
